01,9
02,3
04,8
05,6
06,54
08,8
09,8
11,3
10,3
12,25
13,13
15,4
16,4
17,22
18,12
19,7
20,6
21,8
22,9
23,4
24,10
25,12
26,18
27,10
28,7
29,11
30,3
31,5
32,4
33,4
34,15
35,5
36,33
37,14
38,3
39,21
40,8
41,7
42,23
44,4
45,8
46,3
47,11
48,32
49,5
50,3
51,13
53,11
54,5
55,11
56,3
